4CjwUcaxJXGJ5foqZC$yXw,0.030864198,0,0,0.098765432,0.030864198,0.111111111,0
70lJWlEwoW09T0S97dffQQ,0.125,0,0.416666667,0,0,0,0
7rdenapLKDEKdb9e5rlbDA,0.104166667,0.15625,0,0.027777778,0,0.010416667,0
EDGlm_vX5HejOgK$GJ4gmw,0.236842105,0,0,0,0,0.065789474,0.065789474
6KJIdXznNpUCun0Ky2Ltjg,0.104347826,0.034782609,0.008695652,0.026086957,0.004347826,0,0.02173913
3ZS3n0RNlm$DB0Ue8yf43Q,0,0.049382716,0.12037037,0.012345679,0.012345679,0.043209877,0
3h9K$ZsuG0PwhmyiPrXKhA,0.03868472,0.00967118,0.03868472,0.069632495,0.00967118,0.01934236,0
78kS$E6N50pwm$Cq5$$Ecg,0,0,0.069444444,0.069444444,0.069444444,0.041666667,0
3S1MilqTzANgLlJj1oQw2Q,0.090909091,0,0,0,0,0.484848485,0
7BIbvCkI7AXQMVC1$DHpCA,0.047619048,0.005952381,0.013888889,0,0.051587302,0.026785714,0.035714286
3KrZFsROpOTUdPz8MwXPuA,0,0.066666667,0,0.066666667,0.066666667,0.05,0
1AYcrBPjJdwcYUivLj8lDg,0.023809524,0.083333333,0,0.029761905,0,0.119047619,0
3wb7xl3wxdcv74o0BIoVtA,0,0.083333333,0,0,0.083333333,0.166666667,0
CWQ6sNe6oolPxBjOKipGHQ,0.041666667,0,0,0.15,0.041666667,0.041666667,0
GES2syJEgm9ZT$KMwqiYYg,0.052910053,0.013227513,0.103174603,0,0.013227513,0.013227513,0.010582011
5TXQxcwEfqzBDbMq2zmBPQ,0.08056872,0.012925463,0.000689358,0.001723395,0.012408445,0.030159414,0.059974149
5wFIiyjn7$UDd62mPSNOcw,0,0.1875,0,0,0.008928571,0.125,0.008928571
9MayJXMBLipjf8B_lEb6fA,0.184615385,0,0,0.061538462,0,0.030769231,0.015384615
B9xUHu7CtjkpMv3549NY8w,0,0.5,0,0,0,0.083333333,0
50PT9wDS2nOb7Sux_kcP1g,0,0.16,0,0.08,0.02,0.02,0
BBt$5yPqj8frO$BEP3Q3XA,0.069444444,0.069444444,0.055555556,0,0,0.055555556,0
3ZH8Wt4UqlNTMdRMmqtbMg,0,0.002923977,0.026315789,0.042105263,0.010526316,0.046783626,0.067251462
2VwwQup4Ko6tyDQeSYjC5Q,0,0.043859649,0.087719298,0,0.01754386,0,0.122807018
7vPI7feAokYh3ZN9a0drOg,0.069444444,0.006944444,0.006944444,0.097222222,0,0.055555556,0
1BC2i4OKDMoeEJ37NqA0Uw,0.016642012,0.123150888,0.005177515,0.011094675,0.005177515,0.040680473,0.00443787
DQO_c9osfJDgbJ0_WdygLg,0,0.128205128,0.41025641,0,0,0,0
80iCyJfD8tipNYj34FYLxw,0,0,0,0.2,0.025,0.05,0.025
IQ0LvtTwMKuJClfvOLKpZw,0.031007752,0.031007752,0.019379845,0.015503876,0.007751938,0.034883721,0.009689922
4H7Olit19_wdu14hJI$tiw,0,0,0,0,0.111111111,0.111111111,0.111111111
GiLsPCxl7k$PAUS6svOQVQ,0.104166667,0,0.104166667,0,0.020833333,0.020833333,0
SC6tscP1fuJXTmAd0tcoMQ,0.011363636,0.009090909,0.002272727,0.011363636,0.193181818,0.006818182,0.011363636
HpFgV4DPV419dJYSpJOhvQ,0.015384615,0,0.323076923,0,0.076923077,0,0
$IgpK9WT_m5vzjK8jScEOg,0,0.1171875,0,0.1640625,0,0,0.0625
68yK8wdLktzuGgBgLhx9aw,0.144927536,0.02173913,0,0.036231884,0,0.072463768,0
0yHY4FHCTOIshPiPc9EYBQ,0,0,0.066666667,0.066666667,0,0,0.2
EE4nfMjmbE5PIG12UsustA,0,0,0.25,0,0,0,0.25
6XXvIe34qm3N$bJfqsr$gg,0,0.02016129,0,0,0.072580645,0.193548387,0.02016129
4yGrrjIS0gu5gYAUIFU3fA,0.067215364,0.020576132,0.042295382,0.016803841,0.006287151,0.008573388,0.007315958
0B_aEPeZjrXs6T7vS3arrA,0.007889546,0.01183432,0.01183432,0.010519395,0.034714004,0.029454306,0.0539119
3AR0coEEReWxcbMxgS2DQg,0,0,0.111111111,0,0.444444444,0,0
6omudJvy0bBSBAVCbUOpPw,0,0.053571429,0,0,0.25,0.071428571,0
4hf_GXJjDK1cZJvWpVUVOg,0.052083333,0,0.020833333,0.15625,0.052083333,0,0
9Uju4PPwIKNrBUOfsjBbkw,0.032432432,0.019459459,0.004864865,0.014054054,0.008918919,0.051081081,0.027567568
810tzlRe$81EJcoffXwLPA,0.0625,0.15,0.05,0,0.0125,0,0
6E9tAjAS_sWBvOj7UAnWDQ,0,0.119047619,0.035714286,0,0.095238095,0.023809524,0
$kzdfAFoqPpJU903Zt_aeA,0.133333333,0,0.033333333,0,0,0,0.166666667
MvE4kWvm2n2JtO85c53IGQ,0.177777778,0,0.011111111,0,0.088888889,0.022222222,0
L$Kp$AHfUqZR8gDf2oFAAA,0.213333333,0,0,0,0.013333333,0.16,0
1NbNo3v8XO9Sze_nqG2fyg,0.016666667,0.05,0.05,0,0,0.05,0.033333333
CXFARDJEpOreI9Xyxzl8Yw,0.05075188,0.005639098,0.022556391,0.003759398,0.045112782,0.018796992,0.018796992
0uhgtpLf__CnZB1ggPVzSQ,0.111111111,0.166666667,0.055555556,0,0,0,0
0e04p30NZeOi1dBKwpXc$Q,0,0.318181818,0,0.068181818,0.022727273,0,0
5v40NaLVbgvuGihm4ECJ0g,0,0.583333333,0,0,0,0,0.041666667
5DLxa3EQQykWFdIJ$KU5jg,0.148148148,0,0,0,0,0.148148148,0.037037037
4RaP2TLEq0t0zvmND$WFwQ,0,0,0.05,0.03,0.2,0.02,0
67uv5149jmJTYt14pm6IcQ,0.094017094,0.01025641,0.051282051,0.013675214,0.023931624,0.006837607,0
7ReFxabYRuDBmx9Bdx7VMA,0.023809524,0.05952381,0.071428571,0.023809524,0.029761905,0,0
6TKJDgTrUoD3zu77A4JHnQ,0.008791209,0.013186813,0.006593407,0.026373626,0.087912088,0.026373626,0.006593407
430DW6yItFj3iB710i1a8A,0.026315789,0.011278195,0.170426065,0.003132832,0.022556391,0,0.012531328
7OKAB_jAfwQ$FCJMnho5sw,0.042735043,0.188034188,0.017094017,0,0.012820513,0.012820513,0
EIb85lCA6HMzxdsacYtjGA,0.021978022,0.021978022,0.087912088,0,0.076923077,0,0.016483516
0DfyvQ$GWjNZRz2ChmUGBQ,0.031168831,0,0.041558442,0.077922078,0.01038961,0.01038961,0.015584416
E0lP3PXXNae84q_z9MtDMw,0,0.072727273,0.036363636,0.145454545,0,0.018181818,0
H_kmGpsFi5siSe6czjtoCg,0.166666667,0,0.125,0.041666667,0,0,0
BvgivLttXXLO2g4nBbrMvA,0.005847953,0.058479532,0.081871345,0,0.005847953,0.046783626,0.005847953
7kfr30RmiJVddHARczyJYg,0.200211864,0.002118644,0.034957627,0.021186441,0,0,0.028601695
3_n3JdLWkyPCDtPSU$UyUQ,0.047058824,0.047058824,0,0,0,0.188235294,0.011764706
5YGsvJlB453Bu3MkkI5yIQ,0.023041475,0.01843318,0,0.01843318,0,0.01843318,0.193548387
6SRHHzkCuEIqyreM4lZ8_A,0.066666667,0,0.333333333,0,0,0,0.016666667
1zl$ElImzoUYFExUdCrpmw,0.03030303,0.151515152,0.151515152,0,0,0,0
1xgrNNPsLvtnlQpwFRutZw,0,0,0,0,0.111111111,0.111111111,0.111111111
3n86SpBQ0COOW_2sDRStoQ,0,0,0.056451613,0.064516129,0.02016129,0.02016129,0.048387097
$uLahVqWDgEyNHi8Voui5Q,0.069444444,0.055555556,0.069444444,0,0,0,0.055555556
4r0Ho5rbAZ_BhXvpQmxbag,0.025,0.022222222,0,0.152777778,0.025,0.002777778,0.005555556
AZ$Pre4QypySrpnNvgrmmw,0,0.036363636,0.028282828,0.006060606,0.028282828,0.084848485,0.01010101
8Bdt9ApiagB_Mf38FntL5g,0.25,0.111111111,0.027777778,0,0,0,0
0S3x$ERLaR$ce1sJtS_OUA,0.055944056,0.031468531,0,0,0.006993007,0.041958042,0.073426573
3BzRN2iHIA2FIhttZkpFYw,0.04040404,0.023809524,0.002886003,0.025974026,0.012987013,0.002886003,0.064935065
7fOZVdXQfEhZkZ9ZOcHOjA,0,0,0.177777778,0.058333333,0,0.055555556,0.005555556
6AYMdVnWkFWTk1uEHGUmZg,0.057692308,0,0.076923077,0,0,0.057692308,0.057692308
EcRL1BpBvvQ5LnzgtFr8Gw,0.022145669,0.039862205,0.031003937,0.024606299,0.009596457,0.016732283,0.008120079
GAPwjahm6fywOttzPCJLNw,0.111111111,0,0.111111111,0,0.111111111,0,0
4GjBeipeu2cXxQzzUxS4Iw,0.004504505,0.031531532,0.011261261,0.002252252,0.045045045,0.027027027,0.040540541
833FaNxWNM_IZanawr1nFQ,0,0,0.058823529,0,0.058823529,0,0.264705882
59ep5HzccVLlz$pHhwbSSw,0,0.166666667,0.133333333,0,0.033333333,0,0
1CONjsPUXzIqAvhD57U4dg,0.076923077,0,0,0.076923077,0.021978022,0.027472527,0.016483516
59yp2szUdGsSEmcG0tLnIA,0,0.133333333,0,0,0.133333333,0.066666667,0
5eLnwvMwkzqeeV_NcecYZw,0.081669691,0.02722323,0.014519056,0.001814882,0.012704174,0.014519056,0.021778584
8Z9kijurkcRurq3q3w7fPQ,0.091954023,0.013793103,0.018390805,0,0.011494253,0.018390805,0.037931034
1qd$bk_dx_ZbmoQSbNUuVA,0,0,0.024630542,0.088669951,0.088669951,0.0591133,0
6CpAWkTcqqNtGAfOsPeFUw,0.022857143,0.205714286,0,0.028571429,0,0.045714286,0
5rZxENz57t$SDv1tIS8lOg,0.035714286,0,0.011904762,0.011904762,0.047619048,0.047619048,0.011904762
8dSKEPQn0pmZEmWTKZI81Q,0.006666667,0.44,0,0,0,0.033333333,0.003333333
$3EqqxYhmi3G0QG1$zPyCg,0.055555556,0.069444444,0,0.069444444,0,0.055555556,0
KBZPsqbEFZW4VtGwNjxUOg,0.027272727,0.045454545,0,0.045454545,0.163636364,0,0
5pDKcvD6atcPJmbcm1AL2w,0.04,0,0.42,0,0.02,0,0
2a2E$Ev1TLw8PP_2auwuIg,0.068571429,0.012,0.017142857,0.002857143,0.004571429,0.041142857,0.027428571
LIWc7LI1w2GbuEsTLwjWLg,0,0,0.121212121,0,0,0,0.424242424
4fMwSAmby7wPkkEFw19xdg,0.041666667,0,0,0.166666667,0,0.125,0
4A_KR6E3ziZvuNVruEJ2lA,0.066666667,0.533333333,0,0,0,0,0
8jWuRoHUFCXPdGVIYHTg5g,0.012121212,0.024242424,0.042424242,0.015151515,0.006060606,0.036363636,0.012121212
2d3XmVrEcMJnf9dv67WGZg,0.031578947,0.042105263,0.031578947,0,0.189473684,0,0
BM4ivx69oX71Dsveu26Tmw,0.142857143,0.071428571,0,0.047619048,0,0,0.011904762
IaJ8ZCKxKFzgNoIFNCc0YQ,0,0.022556391,0.037593985,0,0.037593985,0.180451128,0
1vHn0CGk7h4UOuOnFmnDTQ,0.068027211,0.095238095,0.027210884,0,0,0,0.068027211
QBIfqIgZLZsq0wIDO27FOQ,0,0.051136364,0.005681818,0,0.009469697,0.037878788,0.160984848
2OD$aBvnya2kiC2acEMHog,0,0.263157895,0,0.065789474,0.052631579,0,0
7yY_jzvV75Zv52dfn9PIkQ,0.00952381,0,0.092857143,0,0,0.038095238,0.161904762
6MKdilxYLP3W02wnu3UFmQ,0.036764706,0,0.036764706,0.045248869,0.002262443,0.042420814,0.01979638
3YjPlOX3VHzKguHetiR_3g,0.066666667,0,0,0,0,0.133333333,0.133333333
2qlaSFyYFuzEo76jaL_ghQ,0.37037037,0.012345679,0.020576132,0,0,0.016460905,0
Fy4AmYaVjiDJBa0$PtJwSQ,0.114035088,0.014619883,0.011695906,0,0.00877193,0,0.114035088
B5dmB_laS8b5FVWaO9jQ6w,0.158730159,0.010582011,0.105820106,0,0,0,0.026455026
8e8LV0UPMkGnPaGueJ19fg,0.153846154,0.026373626,0.008791209,0,0.004395604,0.008791209,0.032967033
72LhMOYYj5_AvJ454eXTHQ,0,0.121212121,0,0.151515152,0,0,0.060606061
1YdO6O1iEqhHTM$N0K5pHA,0,0,0.041666667,0.083333333,0,0.208333333,0
A6HfWbmTpJRlwl_$SxwFUg,0.174107143,0.053571429,0.017857143,0,0.004464286,0,0.017857143
$_PYOWJQn4N1$qUkYi6faw,0.145833333,0,0.020833333,0,0,0.041666667,0.0625
3SGa6kcFCBHr367NFAiQBg,0.116666667,0.108333333,0.002083333,0.008333333,0,0.033333333,0
3ZQrhYY5ExaECVfbVqmyMQ,0,0.015037594,0.037593985,0,0.22556391,0.030075188,0
1GWJWh9WGytmkXKdkXx6Hw,0,0.015873016,0.214285714,0.007936508,0.031746032,0,0.015873016
7PLRlTDEFsiCGZB3IHhnjA,0,0.16,0.08,0,0.08,0,0
6EgcJW7oKA4ApjxQmqpeuA,0,0,0,0.25,0,0.25,0
I6pcjUH1IZSaCLDb5C8jrQ,0,0,0,0,0.466666667,0,0.1
2G0HygTn$dihzj49cqHygQ,0,0.058823529,0,0.044117647,0.073529412,0.073529412,0
$l81X9FkKSpo6sMtDioMQA,0.00962963,0.019753086,0.038518519,0.001234568,0.10617284,0.00962963,0.011111111
6fTdlEv1t81gsMlqOg99Cg,0,0,0.315789474,0,0,0.042105263,0.052631579
C2wtzldZi02IwFSp8zgT0w,0,0,0,0,0.047619048,0.142857143,0.142857143
2OVuHRbdb5GTHUqrCqV$Fg,0,0,0.017857143,0.089285714,0.089285714,0.053571429,0
Dk2oQ6iurbZsSxPIrk6KVw,0.002597403,0.038961039,0.051948052,0.007792208,0.002597403,0.012987013,0.051948052
8ZcZvOcUZ3nT0Q5LvHwQEA,0.014778325,0,0.014778325,0.014778325,0.024630542,0.098522167,0.024630542
9zBx0bNIUamphxgtcYObjg,0,0,0,0.111111111,0,0.111111111,0.111111111
5kd35Xx2yISB9r0UUwl3FA,0.012698413,0.071957672,0.047619048,0,0.005291005,0.016931217,0.038095238
BSpXnwBVR5tdcBT0s7mkeA,0.138888889,0.111111111,0,0,0.083333333,0,0
7ev_FyyPdHzaIyWatgisMg,0.119047619,0,0,0,0,0,0.428571429
0J_ihN4wvSElzlFilMhKtQ,0.045,0,0.04,0.075,0,0.01,0.045
$zNJQZyjNQT8zymnX_eU0Q,0,0.069444444,0.277777778,0,0.041666667,0,0
82mRbhDvD9qbu0CXkYUoSg,0.029605263,0,0.069078947,0.007894737,0.007894737,0.011842105,0.075657895
0Ekvh_EVMIKhKKEOLNodNA,0.0625,0,0.5625,0,0,0,0
7zplUDSAqZEU172XUENjYA,0.015,0.015,0.025,0.015,0.07,0,0.04
T5ZWHHvOv8uVkCqL1FneOA,0,0.198135198,0.06993007,0.006993007,0.009324009,0.011655012,0
3TnNC$AMuQ4upCtcgtU49w,0.02104942,0.012202563,0.055369128,0.002745577,0.026693106,0.03981086,0.008541794
0VePa04qw5aKs7n9Nn$5Wg,0,0.119047619,0.428571429,0,0,0,0
07ZateHZK5iqMxNs3g3r6Q,0.084146341,0.027439024,0.001829268,0.02195122,0.023780488,0.03902439,0
EHgGscaiJBghjZVT9hsBFw,0.014825797,0.010378058,0.010378058,0.022238695,0.140103781,0.007412898,0.003706449
0qoUYvAGnkcc3vzY$P$0_A,0.044444444,0,0.133333333,0,0,0.033333333,0.044444444
7x4aU4ktrm28_ghzM0kxSA,0,0,0.185185185,0,0.296296296,0,0
41lQvgIQEfEmqINKciNGxg,0.068181818,0,0.113636364,0,0.045454545,0.022727273,0
6UjC8B$WvhsuiTrIeVqHnA,0.041666667,0.583333333,0,0,0,0,0
0YWsZ1Ie9e04DFfzFij7yQ,0,0,0.125,0,0,0.166666667,0.041666667
$FyfimfMvvOcMT7Cr4q2Aw,0.013888889,0.027777778,0.020833333,0.034722222,0.138888889,0,0
7hGlMpfaRGRL5WY8NMBkHw,0.148148148,0.037037037,0.148148148,0,0,0,0
$2A9emZwBK8zYHPnAmM0hw,0.00462963,0.074074074,0.046296296,0,0,0.064814815,0.027777778
7RQtKXBWw9DFK1mFZPIjKw,0,0,0.106060606,0,0.03030303,0,0.25
$fuhuSAfiPUHRvjJwRJLpQ,0,0.089285714,0.089285714,0,0.035714286,0.035714286,0
1cl8ti5S8cJLHGetUe_s6w,0.009259259,0,0.148148148,0,0,0.037037037,0.092592593
AzXrAHkynCzlZVKF7$1uXw,0,0,0,0.583333333,0.041666667,0,0
FAQN5XZk4ElntDNYIvdOEg,0,0,0.111111111,0,0.111111111,0,0.111111111
3eMNpEW9idRWUx88ZZbVXw,0,0.333333333,0.166666667,0,0,0,0
4pUsOe7T7FHFRPhKAa$M0Q,0,0.005681818,0,0.068181818,0.25,0,0.022727273
3qrotwyf69IpNqwsZN8U7A,0,0,0,0,0.420168067,0.042016807,0.016806723
65gdQusMSPvBL6kgxs_UPA,0.044117647,0.294117647,0,0,0.058823529,0,0
6a$em_nn7IY$yQV_znkUyg,0,0.055555556,0.018518519,0.083333333,0.018518519,0.00462963,0.013888889
1kUjJHO_Kwthd7jCDozuYg,0,0.047619048,0.00952381,0.047619048,0,0.047619048,0.047619048
6zk3QLl5wSc5bFtHrqvZyw,0,0.111111111,0.111111111,0,0,0,0.111111111
9fGu9Q6l3e6bmzreXuE3sQ,0.038461538,0,0.096153846,0,0,0,0.230769231
$FveSBaantlFExq__ESLcw,0,0.033333333,0.3,0,0,0,0.066666667
4EcKw$nLolAnCyy_ntQkaA,0,0.185185185,0,0,0,0,0.296296296
FysQmYPyBcIv0RSNhuVzAQ,0,0,0.183673469,0,0.081632653,0.020408163,0.020408163
AayXLMtlIwsX3h4br2vJtg,0,0.073529412,0,0.073529412,0,0.044117647,0.058823529
DmAKN7KxGLFXGqAk23EDHg,0,0.16,0.01,0,0,0.04,0.09
7QYLhPRMR7n0EiXHwVMUPw,0,0.165,0,0.09,0,0.015,0.025
8eN9ddEXYnSpUyC$IOBSKQ,0,0.011363636,0.011363636,0.159090909,0.068181818,0.015151515,0
74mRso_qqJPNE5nMbRw7kA,0.001930502,0.005791506,0.001930502,0.019305019,0.069498069,0,0.173745174
8tLi9o4dBk4NIw4pSv4Z8g,0.2,0.266666667,0,0,0,0,0
POJJ7wNPskz30XiyzwRZnQ,0.002836879,0.029787234,0.025531915,0.055319149,0.019858156,0.005673759,0.022695035
6$$gCQ9zYrIMW$VsOM7XdQ,0.028195489,0.010338346,0.014097744,0.025062657,0.01754386,0.020050125,0.031328321
8ftKnfgHwbZn84efZPPIbw,0,0.104166667,0,0,0.28125,0.020833333,0
9AJcD4UfawSSgc5007SWAw,0.028828829,0.064864865,0.010810811,0,0.072072072,0.001801802,0.021621622
$DcE_4T0_iRKGLARmjsjUw,0.02020202,0.048484848,0.006734007,0.042424242,0.006060606,0.022895623,0.014141414
N_1aKgseCRqjBRwIgNOjQw,0.1,0,0.1,0.133333333,0,0,0
3rxYGigm5QIAuTRdVPMb8Q,0.025974026,0,0.071428571,0.008658009,0.043290043,0.071428571,0
5OunmYzmHITIMyQNBkBTIw,0,0.5,0,0.083333333,0,0,0
9aE3x2J3zNVhfn9QO_2fRw,0,0.171428571,0.047619048,0.047619048,0,0.019047619,0
6tewQ0ymGsSx56D$B$KPog,0.053333333,0.32,0.04,0,0,0,0
8FtVVxG4ovmIlvOCtKziZw,0,0,0.227272727,0,0,0.113636364,0.022727273
0lm2kI7hkRKOYQKeYr3Pxg,0,0.015625,0.12890625,0.0625,0.015625,0.01953125,0
2hS8$tlTHGP7AuzTkmfZzw,0.090909091,0,0,0.136363636,0,0.090909091,0
CVgkAFbaqMblKcZq5GIitg,0.003329634,0.022197558,0.002219756,0.003329634,0.05327414,0.039955605,0.061043285
J0LHQ_mXSqOl9IpGiK1$cQ,0.014492754,0.028985507,0.036231884,0,0.036231884,0,0.101449275
A0dOr_yTQO0PyKPNzfz52Q,0,0.111111111,0.444444444,0,0,0,0
By3eFOzWO9Mo0HivLhN8Sg,0.039473684,0.021929825,0.013157895,0.030701754,0.002192982,0.039473684,0.00877193
$YVwkl4DBH1gnxxsJtxELg,0.012987013,0,0,0.019480519,0.253246753,0.051948052,0
5l_rfMJ79mUpTafcB8URwA,0.1,0,0,0,0.133333333,0.1,0
$zgDrv9yXjdKqSKZPfPZ0A,0,0,0.069444444,0.069444444,0.222222222,0,0
23vvWnPW7LCvFK6UFoEieA,0.007142857,0,0.114285714,0,0.071428571,0.085714286,0
3c9YWzy7ZkAAiaj4v1AGmA,0,0,0.043478261,0,0,0.043478261,0.339130435
KPfwWn0wcf482l_T9G6Q3g,0,0.027363184,0.027363184,0.046434494,0.013266998,0.024875622,0.032338308
5lhlZthoa0sDGggQ6HAEAw,0,0.333333333,0,0,0,0.033333333,0.05
25PtpM0IfG_2IIQWCj$n5Q,0,0.133333333,0.166666667,0,0.033333333,0,0
