tLdam3AZCHsn97_Ng4Pdyg,$111.89 ,33.6207149
UmH$4R6MvR2qBvW7AxU7tQ,$111.86 ,33.3205369
aTWO48CtnALZlvOLukkEcg,$111.63 ,33.3639642
06$CFHS1kbVMMxCP6koctw,$112.10 ,33.5669592
GRR61NwIkgpzPjQVjx5LAA,$112.13 ,33.5555964
sAN_1jFisdABjadmlDV_zA,$111.70 ,33.3934084
VF4KH9JVolOeo2XojphthQ,$111.92 ,33.6222352
YalmY$$dRI7hWdKutyyrlA,$111.96 ,33.3809075
S4rkuLU$Vp7ur4RIXTygLg,$111.79 ,33.28151992
JdxmzRuSwszMKuTmwAC2GQ,$111.86 ,33.26399855
JvHv4HDT7sU7rMYyDzJuMQ,$111.93 ,33.49328
NRtd6t9J4ipB_q737xvyow,$112.08 ,33.510213
eXbvy7uAzJRQoDRg1FAT1A,$111.93 ,33.5100592
iNbAht5CVY4KH_cympbHMA,$111.95 ,33.4221752
uwDyxK92ae5kNjeZE8uCgA,$111.91 ,33.4324152
R$XlTnuAH4E53QUgFPJAkg,$111.88 ,33.3624072
C14bjKs2rJhRDnKu7ZSSIg,$112.08 ,33.487608
EhKUsUJK73P1dMlTHJFUvA,$111.75 ,33.3806444
fwNr_6LawnOGByoh97t2qg,$112.15 ,33.50908679
Ma_2882_U02XfMGN19L0pw,$112.14 ,33.6536166
1O0JT3O8TCULYhu$AIziwg,$111.72 ,33.2667706
QLHY9a4w4Kx3SFQQ9_y$PA,$111.83 ,33.866195
BgYJ1Jdejkwchp8K24Pn_g,$112.17 ,33.378013
7K8hY4Ebqm2MYb324XA09g,$111.75 ,33.3672589
EtZacHzJ2gw0V9Sdm2rLQA,$111.84 ,33.4198793
iE71iwcSljg3xm2GB2Y9aA,$111.98 ,33.59863088
gDjHnPJDx9ZVse0i9mp5hQ,$111.91 ,33.4645118
ux6FCssPmLx5LrWzTHvxWg,$111.99 ,33.43403731
DvcYHDk4TaRAqic3BncAwg,$111.93 ,33.62567088
LdFkSl9OGzSi6LaIoYlVwQ,$112.07 ,33.510543
ounzBsVH9HbduzApauitWg,$112.36 ,33.6428875
_33$XWJONocBnsQZX3JGFQ,$111.82 ,33.4343748
saclk7OIubl0zzcXm3xlSg,$112.06 ,33.639493
cXdQ3H0GqcIzRgrvBEaBxw,$112.04 ,33.5962271
CBKlwam3LBMcdJ8BG3Jvwg,$112.07 ,33.448654
LIHuRVXlR_MPZTJZJQMQGA,$111.84 ,33.390448
KrG_CXYZDqYirhA6QbQN8Q,$112.29 ,33.564146
R_$HySPgngjVOqKOK9MtaQ,$111.87 ,33.30660042
8syeNR6GsIBp1r99vUuHhQ,$111.92 ,33.5479573
uZA$odma2Uje_kQ8ETl42A,$111.90 ,33.3016651
T$Y$18idyUMTc2_StnC7PA,$111.90 ,33.3046694
znP9DJufKYJUjDuB24HO0Q,$112.24 ,33.6809956
3BzRN2iHIA2FIhttZkpFYw,$112.41 ,33.5501689
TjziWy83MOEkWDiO07RwRA,$112.18 ,33.509976
VVXacw$UP8DBANGcB_ezwg,$112.19 ,33.5096401
nrJHoyHClxK4zJp99VOshA,$112.15 ,33.6102682
zNGYsFeG_7XEBodbtfux5Q,$112.03 ,33.4942209
7iotm91vowCe$rt3vwC5LQ,$111.94 ,33.4179661
bJeVUZ8vCVLGYGIaVbY4Xw,$112.01 ,33.58000947
fPmq8cfJv5MLp4RESiOnGQ,$111.93 ,33.45550555
vu49Y9DNbjReqzFWkTI1xQ,$111.92 ,33.6122985
xv1M$likUOBQVf2HpBON4A,$111.80 ,33.45118
2Yq$Y$tDroP7mdDfcWJLCQ,$112.10 ,33.53864
aL6HK8EBNMPUWm3zi8xtew,$112.10 ,33.5669469
_nB8HNT2IDRhlAoY9TPYew,$111.93 ,33.37843991
CsdDwluwDz6NpiSx3QfToA,$112.17 ,33.5675177
_LNVUUb8bTvOxfUNABf0xA,$111.98 ,33.3211875
XEMoBJcgavYQxOrWM$YAvA,$111.81 ,33.3340413
hPYGpHefTOWcqayL6UxO0g,$111.76 ,33.3049148
KWTv8elo9HiN9sIKvN0_bQ,$112.17 ,33.48001
td4s08UNrPK4OfynAF1VSw,$112.15 ,33.6397008
jghGSTNS_CNfQzMSJDaySA,$112.17 ,33.4364093
H6UYKqj0iO_hvvlM76nh0A,$111.69 ,33.3798686
kctSmjXXK_1laQV7J8$3Cg,$111.69 ,33.3848688
Bb$Y$gKgZJak83zfzQoj1g,$111.73 ,33.4149445
$yeIdDaCHwXnWfjoGQNYoQ,$111.63 ,33.4364793
CdpBVSkL2Pljj$yP0ihb_w,$112.33 ,33.49278984
$1VaIJza42Hjev6ukacCNg,$112.32 ,33.6174141
37n2MtSu1Xe8j1ci8jd$0g,$111.69 ,33.39067327
C$Qkudv7u8465nLasGR31A,$112.13 ,33.843457
dz$TXPja9tn9iaJdhCi7pQ,$111.79 ,33.2811637
x2zNQhp$$YNQDnEEHVZtsQ,$112.20 ,33.711171
CyWsCnkl2rEktQnVCZRA4w,$112.26 ,33.5343515
f_MsP_ohwcNvHk6qGv5CdA,$112.04 ,33.508736
9IaomgzTHXsNkZHnZGv8fg,$112.03 ,33.481711
paWti26uib0RmBJIn6xL9w,$112.05 ,33.5247606
bW2XvWw_ROV5MV$LRUMbiw,$112.36 ,33.4872159
hAULuvJWqgH9Wkb4ZhG9cg,$112.39 ,33.6090115
cVETjwDQeK0SeHLZG8XXqw,$111.93 ,33.6129703
UlkXAPI0qcHkEAMOpICMFA,$111.76 ,33.28588988
vGQhSTsbHTTly4G3sQoGow,$111.76 ,33.6052144
1JF9TbJ2d5hH8xsQvvklHg,$112.09 ,33.4579187
45bWSZtniwPRiqlivpS8Og,$112.03 ,33.6713524
kHpXJ2vciumu2KhNHg0hYA,$112.07 ,33.4484654
li6HgKl6mEhZpdMgAIQoOQ,$112.07 ,33.4516878
raVyoZbWWuN7JcFUdT7k2g,$112.07 ,33.47907
BrhyYc1$gn3lPuhlkqNk2w,$111.81 ,33.377991
fZSvBAEDfnHskfbDBizjBw,$111.91 ,33.4218916
bsbU2Pk$aacIULmRDU8y_Q,$111.93 ,33.42261944
nj8W3FI5Fwg7TA5duszeGw,$111.98 ,33.6024722
gkIyPrNGpF4EGqoYWe2KBQ,$111.98 ,33.6010865
BG$91xMVSVUQVe4E3Rj7bQ,$111.85 ,33.3933042
v9u0NgjA4iQeKGevFnYSCA,$112.03 ,33.5160662
3U__XOTBFptjhBeHrPGqrg,$112.05 ,33.52585498
O5efe_Selnf3ABvsvoqqkw,$111.93 ,33.4788486
UE3AvVnaPEBPneVahYT2eA,$111.93 ,33.655566
4qQVf2lt$47VcQ4v54PEXQ,$111.88 ,33.594737
1gRWCpwBh1pL5ByiAo8T1A,$111.90 ,33.619485
c3d8QanR2tXM469mgNkipw,$111.82 ,33.45109
rWvn5iE53sHqRXPyzWc0TQ,$112.10 ,33.552894
jNLfGkcspKdHjnz7c_zrLQ,$111.89 ,33.37818453
_GKMtL4zFOlNc0U3gljT0w,$111.98 ,33.583264
83cVpTJNyzv9lJ20vzBgdg,$112.00 ,33.4940588
8hDnvOEgCkD6kizhPVz8iw,$111.94 ,33.833628
8VwDchHdgV7xJFGAjay2jw,$111.94 ,33.3777879
nc7YTLSXEWPG4Q0WlI5iPQ,$112.22 ,33.6390105
AueEbb9kao4lt6CYt06hqw,$112.06 ,33.522359
l_avaxo9mSz_s02P$c0$1w,$111.99 ,33.602086
bR23zlcVESo_vnBlCLBpwQ,$112.29 ,33.604479
8ZhTEANRxKQ3KAW1wY9r6Q,$112.01 ,33.407507
Nca$6JdhqFKg9dciQGli5Q,$111.89 ,33.6722463
lA4bWd0prl1huLmiHTQHpw,$112.15 ,33.4812756
7xp3zCEMWtGKQUD_YNbUhw,$112.01 ,33.46604284
qUxkVp9PInnds_UruVPiog,$111.69 ,33.375057
qMJCVx6$ZYvZQHlfrZ_cug,$111.79 ,33.4082719
DlYiFJgFIVwaaySuNn5eYw,$112.15 ,33.4949701
Jsfag1tWh3I408hDTcA7EQ,$112.08 ,33.5173987
6SfNZP1oqiQV1AYLK9A8WA,$112.08 ,33.480132
z2LzzuzC8BjQcojQjd4tDQ,$112.08 ,33.4496173
SO6Do3X3hVFXkNAIl5izzg,$111.99 ,33.43604303
FTA3Qoa7C4aTx_KE75nJ4Q,$111.99 ,33.43468252
TmByhkKxWQa2Bfvyk3Aqxg,$112.06 ,33.64030228
jI0B7zaALNKge6eFma3M2Q,$111.83 ,33.5855766
3G_wGIblXDNRYg4xIe9VZA,$112.09 ,33.4516155
8EaMzwGJUe7iDF6ZknRfdQ,$111.79 ,33.4093391
8cx6pcaVgEZnS3edoYvImw,$111.92 ,33.82684059
VaEqjAeKAm_iUnOpaktyMg,$112.00 ,33.43873074
R2GxA0LslohJIOEndoFXYw,$112.07 ,33.6060548
UqhVZYUeoBGroYpZB$9jlQ,$112.12 ,33.5798878
vPbLcP6LlO60eezfCG4kzw,$111.93 ,33.495978
dGhxlcnDVihFBaqJ3yrfMw,$111.72 ,33.4368843
E1SXF31D$63sBzvCguc0LQ,$112.10 ,33.612162
c_ZDTkfDlfzLm0a3osk1ow,$112.11 ,33.640376
bO_JX$lDo5D5JGZhK5Ly3A,$111.93 ,33.304861
48MyCW_AGs722pUr$ULreA,$111.86 ,33.2609349
BEM_Sli_$Y8mdTTK0$NdiA,$112.19 ,33.513395
uTdktgtWHD50Rvi14p7YyQ,$112.17 ,33.53075263
1fhYyEILdhKz_WVfjnijVw,$112.14 ,33.6987911
0HwrX6P6lh92F0f$A_QzjA,$112.03 ,33.5095991
o_uE7kjmI2K7dnKZkQoHTQ,$112.02 ,33.4800911
d6LR3wI6Wntv2Dtn0l5xjA,$112.01 ,33.5826041
0d6kx6Jlocw77y1J9nbqMA,$111.92 ,33.4957558
z1GNnS_RaXNEyB6EpGc5Aw,$111.90 ,33.2934777
S9BtDhoe1xgyQ5b9WQz$VQ,$112.36 ,33.6385585
XmrOZ6iLoPzXfwQesveyTA,$111.86 ,33.3892
LUqIA9m$UFaeL$huWwalPQ,$112.20 ,33.4518995
Y_UdgWtGdmetumEcS3C8bQ,$111.94 ,33.3777599
wOw$YvucvqNHDhwltGsNpQ,$112.05 ,33.4079057
IZUDXIq5SULhQ5RGLCdB7g,$111.93 ,33.65811742
I8QpDTJUZ6Mk5IQuQSG2pA,$111.94 ,33.4806349
9Wc9cypUeTtjkoPLkPsF$g,$111.60 ,33.3795059
M95OX2nED7rjPxOURJtOCg,$112.06 ,33.4660663
_H9bGCU_6C_Y0PXHKbXXjg,$111.90 ,33.3016651
18NP$qL3VIJEBJGpns7aTw,$112.17 ,33.3775851
fl34c5BlCWmSL_BQk$cnaQ,$111.74 ,33.29952044
$MKWJZnMjSit406AUKf7Pg,$111.86 ,33.33601241
ZBF80rNCePZyv9HbmaRBNQ,$111.86 ,33.2324404
Z54cYVtBf1ojSRsgBg$GHg,$112.27 ,33.4506411
XxXmyN3tlroRQ1SOoSXHAA,$111.88 ,33.3626731
fGrE4Om$cTh_JgQC42qx9A,$111.98 ,33.4041326
_YerZzosnwAs6R6p1FNkUQ,$112.15 ,33.6557032
5uFT5XfFpfEMyv1WPDSHPA,$112.08 ,33.424616
YM0eGFRw4Sio8qBlcIYFoA,$111.79 ,33.4081276
HodK8_GQYmyrZx0s8j95Uw,$111.76 ,33.380136
_FSuj1Xrlu37MdbA5D7y0Q,$111.80 ,33.3830888
mEFYW1435KepKLSBcpXkjA,$111.75 ,33.395303
dEq4Yj50tWOSzxqXloahsw,$111.92 ,33.3796037
GbyqNbUnlJ_ZvWzPB8AqpA,$112.08 ,33.49457006
5fM69_oyGPAtrvR7bSGVOg,$112.07 ,33.385681
eyU4hQOMAG$$PUFK$lihDA,$111.95 ,33.3774019
lF796nJ9sIcIFlpIWHvAlg,$112.10 ,33.6988429
C8D_GU9cDDjbOJfCaGXxDQ,$111.93 ,33.50200643
EC7NrIHKk6i3US_XJlDWDA,$111.92 ,33.5019605
LUDX$$wfStrKavGyitk4nA,$111.98 ,33.67526374
HcGBngbEnBdPKMwaf2iuRg,$112.17 ,33.6530347
6cf70OiTGqhn5JtHV4Y0bQ,$112.19 ,33.654846
Ay7SK$nziJ7hnf6V_z6saA,$111.98 ,33.32149376
PpAgIlnktwbA0CE0gX8Qtw,$112.13 ,33.65503011
591UZJIUNgPwxXRvQMIUkw,$112.03 ,33.3773179
18Kq9h53nYbmXAIoMtj6HA,$111.81 ,33.3799121
w8cKLWoulCsuf_AD2mQ$jw,$112.05 ,33.5237486
7AYbCvQ_cgS_pqS6BCmzcw,$111.96 ,33.3494226
XA_g22n9Gbhl8x0O65r34Q,$111.74 ,33.3073768
qj3Mif68dXIZw8u8WPLRBw,$111.95 ,33.3776775
aOIqI$nVd5KHQo2QUnZvBQ,$111.74 ,33.3005094
GeGyqtD2uvJlC5Gf1bSQHw,$111.88 ,33.3795422
ck3CClkhb9lOyVsO_5nJPA,$111.72 ,33.4240175
VpSPyNx5EY9bG7yYU3yE_A,$112.22 ,33.6397914
9GfFdsfxouvrm_Www0sgkg,$112.20 ,33.6659219
kDo4Lu9V3EKJ0QXzIQ1t0w,$111.84 ,33.3020088
DBgzDMacCKux25bA2tr15A,$111.84 ,33.29990546
GWaS_XugSFzw1g8SEbpmHQ,$112.12 ,33.5517339
LLWOrt8Vo5kyA9qeo$Y76g,$111.81 ,33.4081871
LyjQ6scQ5Q3o3dtPobnOnA,$111.77 ,33.4241173
DNfQHjQ5K6XPFXEke9Frxw,$111.91 ,33.4814315
RmTjXHc2wF645_XlCo2ofw,$111.93 ,33.53934735
Gmh2SLoBqRfGd$DbFdYiLA,$111.96 ,33.2798833
7cAPgiFS4zN5GRf5DhsZPw,$111.79 ,33.3306262
2Zd3yaOcmUTYhIcI2DNfDA,$111.76 ,33.3063001
OXQV_k1VisjP8EywFlTYuQ,$111.87 ,33.32180696
OVn8rF10$r1QR9gvAlICrg,$111.88 ,33.3490652
82FKPrumKgIYRFjOzO6F9A,$111.88 ,33.3077745
3wJ4kJsJhayyfJ30HsS04g,$111.88 ,33.3350307
ykIlV2jKigfMq1t2xWGGYg,$111.86 ,33.3512045
RFj91Y9mk2d824QyD9JTzA,$111.81 ,33.38483048
rGIot51q5jJH7HtB48lZzA,$111.72 ,33.277148
uYDScUhTHjtnnxmzy4fgPQ,$111.86 ,33.3790306
I_WWH2vYccjz$QxW3u1zJA,$112.22 ,33.481249
pr2nYg8i4mjW6J2fM$Y5dA,$111.93 ,33.3501281
x2nALssJGy_6p74ddxx3GQ,$111.91 ,33.3634187
Pm6LSrQySKyLS5b_a6CGSA,$112.13 ,33.64054255
5zHi8eQhO7sO3N15zHgkUg,$112.07 ,33.4510721
HTZ5flpShCjnNA5XdtAVhQ,$112.09 ,33.50913
W7fgRvyxdjr9v4YXLinZtQ,$112.08 ,33.479992
_HVZ1V8IDa49MWdejx9BbA,$112.00 ,33.4352284
vKKIO3Dc8m6i1C9UYwJzSQ,$111.74 ,33.297058
ucWcEO83$qq2YoThmauLZQ,$112.07 ,33.4483771
yfHYCkQaupRzWU8FIgxUPg,$111.99 ,33.30333586
EwBOUo676Jtdc5AlEwp5CA,$112.05 ,33.3059312
mX1qFqKSPn1d9AqDPMF8kA,$112.18 ,33.6402194
OLqtlmCXMxYBoaz4XOSovA,$112.01 ,33.37856427
wP7rb72w0SMbwQ_tVV5TBw,$111.88 ,33.36341706
_V4I3DfzYbIHL77XDaVM$Q,$111.95 ,33.3771903
LpdW1vh1AVm5QznEL5j03g,$112.06 ,33.4950562
cLL_FCIItPh1DH$h78cb4w,$112.05 ,33.508282
QE$4mqpyu662SKtWJcn0WQ,$112.00 ,33.4352284
NJ9K8tHT8YLN60FXvV7cyA,$111.99 ,33.43748728
oTtXeDbTdd9frpZp5zjwyg,$112.24 ,33.4720551
OJRXr9t2dJujJF6PzcnYvA,$112.11 ,33.71106418
oMNM6btYR7huP33J8pLNPg,$112.13 ,33.4527495
C5bmtDRAtl5iMGmBCF5prw,$112.19 ,33.4954125
he$JIuJSUxnrr04iyycH6A,$112.07 ,33.5752609
$L9JOKcJw81Rxy5n03yqZw,$112.15 ,33.5379152
v91eTDokcNCHzRvmamWVog,$112.14 ,33.5389032
VQDl9gM4PBMRnPMipFycrQ,$111.84 ,33.3210736
0GVu1xLqxbUQLfSCp25OGQ,$111.95 ,33.3058373
najluTSbgZEpCdLIbpvnxQ,$112.07 ,33.396343
8oVyhkGvcFd_pXwvxOzOxQ,$112.10 ,33.6403155
M8Co6Z9U7bPke7Xq9fFRBg,$112.11 ,33.631458
0VOh4VIq13oFburRU9gddw,$111.91 ,33.4864
5CeizAHfOQJOI6sSh0kJmw,$111.93 ,33.4980414
0k5W44XU4uSEsPA163LKjQ,$111.72 ,33.34983478
mAryfEwdr7Lby2CzmLFbow,$112.12 ,33.71491053
c8DO25hR5lNWOwQmz1hhpQ,$111.88 ,33.4054213
ezDMJGONUEy1DyGSJ3vUJw,$111.88 ,33.362719
fBmyj1okdO1p$GUzfQQohg,$111.88 ,33.3948018
BAbRAGFnht4BM0QG_OM1Og,$112.22 ,33.4792484
PNTyiqS7R$0c1ofxOfDijQ,$111.93 ,33.494225
eggiaEDKJqrrHlDZqlOSow,$111.98 ,33.3204744
Yk7fxB4$8MeFd6HkEF8wsA,$111.74 ,33.29778967
J$$MCCcCmgJ5xLCzX6ev_g,$112.03 ,33.3771936
By3eFOzWO9Mo0HivLhN8Sg,$111.86 ,33.3639455
WNXO0rPugvgE5ljccYL7MQ,$111.79 ,33.3932216
pw$NzXGzwYkRfL6n2zk5IQ,$111.80 ,33.3830888
I3s2O5sWde89hTK5wLEsUw,$112.07 ,33.45014323
sxrCtwNSjg2bPIYYyThQFQ,$112.00 ,33.43748856
l1EzeGkWmLzAf9F1bAlFRQ,$112.24 ,33.6804949
ryUt5vS7nAcsXVhC0jbO_A,$111.61 ,33.39031349
PlIeEj0LRr3p1rX5Svujgw,$111.88 ,33.39340584
SkdJFYlITwDsk5FYH$s7OA,$112.07 ,33.3843342
omKjpmCjeuby5VSkndApPQ,$111.98 ,33.3924049
HkG8Ucn1E1R4acyhFrywEA,$111.75 ,33.380479
dnB7SD38_lwiC9E$BJxq$Q,$111.93 ,33.348714
NZBQ6UKdNsYZLU7v85E52A,$111.72 ,33.2937917
FtW8cRwh_mRT6efsjtWABA,$111.72 ,33.3937103
E_f5hWSBXkxvyckUpU31kQ,$112.13 ,33.451025
y67pseEFUKGgb3TGfS$7Ag,$111.94 ,33.4068307
kZxFQvjgaMnAxFDkK1bfxA,$111.91 ,33.39163593
AZQKMMvX9m1$uTdLPMzK3g,$111.91 ,33.3930144
x7pcgbbZoqKndNEDIHZB8w,$111.86 ,33.3784023
CIb1HTCKrOJ$BDWQDrkoOw,$111.86 ,33.3901046
OwqpuBgDpnnoFEGzG4amWg,$111.69 ,33.4091033
xQmjRECNFVGWS93jUwvQwg,$111.98 ,33.3215751
0rjU_WK5HxoH1fIuEpTpcg,$111.98 ,33.32936422
KLpxaNtXuwwJf_OEX_ZFcw,$112.27 ,33.71139571
aRFQvXxX6_DLVEbPk5WfZQ,$111.92 ,33.46536241
1C2SZ3IljVQj1tJim1wCVg,$112.05 ,33.4729489
DXEFudrUtZxSgZHkzdBU1g,$112.17 ,33.4664053
yJR6hSqkeArLl50mLS7kDg,$112.10 ,33.6988429
tu7cmFBfKVFKtJvRPHOxbg,$111.84 ,33.247038
mcs0y8YobgpO1gYB7hclwQ,$111.93 ,33.4974247
5L4XcFz1YKeurNGeMR$fsQ,$111.91 ,33.5097931
mejgnnOjXEACHZW_ovji_g,$112.05 ,33.5386146
owtAH$xAVf_hS2rFNGAXsQ,$111.98 ,33.3066849
whsMhIVqxKyp__$joJx1gA,$111.93 ,33.3220365
moe9q72WXhXJ1E7xpbJecA,$111.93 ,33.3363836
yH83tf58E9jrME5U4HGAMg,$112.01 ,33.43414529
jBvVG2k6hg4HWehpWTA05Q,$112.23 ,33.63633054
9VSg0N2M11Y6aL6LgoBYgQ,$111.64 ,33.3781959
7GgbR0WL1kuwja$Z3lAYrA,$112.37 ,33.638847
zPcF4fI18gSp42G17oHmmg,$112.37 ,33.655788
TElfyEowMFTPR1gAwMLcNQ,$111.86 ,33.3336727
E7C8xUC0oSNOpRl1vMTMzA,$111.86 ,33.3375314
7vFTldKs$b$wS5J56PGGew,$111.86 ,33.3362743
HsrJucuS83bt4NTCWNxILw,$112.14 ,33.8656325
KIxdmrVBsbce9TifSe7cjg,$112.27 ,33.5815199
lJJbxFNv1MwTx_52Kna9kg,$112.11 ,33.7150963
XEnEtoa25olB0tyjc6Jzqg,$111.86 ,33.331888
rbEHE4ZwavYXb7d$U9AXWQ,$111.92 ,33.501724
qq1ux1zmCEmFfUOq538j8g,$111.86 ,33.5733663
QB3y9F9SByx_s6oKSTaSsQ,$112.08 ,33.449188
eVNio5bnzrLPuebbgnKVzw,$112.15 ,33.639741
k8PmUlLzZQSTb2lxE1AlzA,$112.18 ,33.636891
XGceA6cfprg5G7CnUCiADQ,$112.08 ,33.4500119
JR2ma$JU1CO_xVD_p5$RPw,$111.97 ,33.3787501
detKamgvQHyvHYqbvQu6vA,$112.03 ,33.6534833
5UaVi_cwnoAvIBp0g4aF2Q,$112.09 ,33.4580234
ZQ$7uFQk21NHoOzJfhEjBw,$111.96 ,33.3495968
h8ZB8cLiPo3x2f1fZr7e$A,$111.96 ,33.3496042
2q2gGuigGrCFmx3juLAVww,$111.95 ,33.34955752
_ikylomPLdTgVtE0xWR_1Q,$112.07 ,33.5102487
pO$OqyJq9Jy1gTXz4pir3A,$112.20 ,33.664516
K$GaYlV5d3TMwsOOraoC5Q,$112.08 ,33.4550206
